"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000104843",57.1096416877107,0.207903333077839,0.284437576425999,0.730927803879415,0.464823252102249,0.701696217551715
"ENSMUSG00000105163",24.3122269825171,-0.261328008752483,0.270168311798493,-0.96727853467655,0.333404811350465,0.59056037356929
"ENSMUSG00000105248",9.48136036086313,0.180660464520167,0.364601943979228,0.49550055204988,0.620246832430434,0.808779043703521
"ENSMUSG00000076534",5.27851719009449,-0.0868966474203459,0.522945293157165,-0.166167758955678,0.868024931300478,0.944156850482391
"ENSMUSG00000105727",13.6097601397603,0.444197759330932,0.411938198126564,1.07831165293988,0.28089469844826,0.537619614152617
"ENSMUSG00000105687",51.1371703507254,0.438477481138703,0.254379063955465,1.7237168590866,0.0847589699930781,0.264133056787534
"ENSMUSG00000053604",811.548568805511,0.46044819000185,0.160663367634071,2.86591895080011,0.00415800684841537,0.0360948297677518
"ENSMUSG00000031668",1134.88922044236,0.0468865900099058,0.139199058244615,0.336831230046916,0.736244129170694,0.87688199369711
"ENSMUSG00000105776",30.1707634452854,-0.203900377820138,0.26420716079507,-0.771744328225426,0.440265870574464,0.682505290904959
"ENSMUSG00000055874",118.463679373815,1.58726668534551,0.357997894882988,4.43373189628479,9.26157876794469e-06,0.000375731204695885
"ENSMUSG00000054474",45.358273740229,-0.811939446562396,0.345186562310259,-2.35217570790781,0.0186639562501244,0.100233197155757
"ENSMUSG00000055027",10.3520541217793,-0.468760314831341,0.390413300043381,-1.20067711519883,0.229876474613779,0.481717620940668
"ENSMUSG00000053012",379.279470530386,-0.398929223224424,0.194042503954324,-2.05588577293523,0.0397935277697638,0.164516622847696
"ENSMUSG00000107749",24.9531995970546,-0.444305199734656,0.291901762542243,-1.52210523110616,0.127982715477922,0.34136512357748
"ENSMUSG00000073018",53.3396451404781,-1.25320062946116,0.303417424728797,-4.13028563069938,3.62312801538513e-05,0.00106525745239581
"ENSMUSG00000053977",10.0461957495076,0.813851736797648,0.467683709605711,1.74017550768185,0.0818282048932542,0.258143097300378
"ENSMUSG00000002222",5950.08046515159,-0.0561379012810903,0.134257374215578,-0.418136445830895,0.675847359368464,0.841729704567064
"ENSMUSG00000108211",53.924737338198,-0.063396090105391,0.251766582670522,-0.251805022862606,0.801191774713956,0.910669861141557
"ENSMUSG00000052656",249.026350115156,-0.588077562502044,0.247311000900188,-2.37788679177836,0.0174121707506747,0.0955401308921969
"ENSMUSG00000053119",1934.72358171935,-0.267846685653375,0.173861844827082,-1.54057197494809,0.123420993021608,0.333762005345859
"ENSMUSG00000053470",10818.9581582933,-0.06317726326102,0.148470258197551,-0.425521340287278,0.670456668265962,0.838534961308834
"ENSMUSG00000108813",9.77274840120798,0.143122110775943,0.37990263553001,0.376733661182083,0.706371544841333,0.859352638738961
"ENSMUSG00000052852",137.174496558545,-0.0768886814257219,0.19055815857616,-0.403491941778982,0.686586361610991,0.848753823331482
"ENSMUSG00000052962",1633.7761367918,-0.142322287429399,0.144751183932224,-0.983220195946984,0.325499077061713,0.583207827701335
"ENSMUSG00000108466",11.1223873874566,0.707862821666748,0.542255325919403,1.3054050146332,0.191754971742901,0.434885878062933
"ENSMUSG00000052337",6849.07818037341,-0.0298604106473453,0.18047145634719,-0.165457802866621,0.868583660439137,0.944159885288245
"ENSMUSG00000108681",34.1088129227738,0.296165988069875,0.286117507132796,1.03512011913488,0.30061281780466,0.557911320532684
"ENSMUSG00000063884",6738.00278250178,-0.0280374236495213,0.176372117752598,-0.158967437749147,0.873694528470036,0.946542170354477
"ENSMUSG00000080465",21.1795131531589,0.00500098033568602,0.283911441187522,0.0176145783867262,0.985946326610708,0.993230428734571
"ENSMUSG00000049553",8616.01228372084,0.0760402194299103,0.216500420290665,0.351224350178267,0.725420043553082,0.869937471549528
"ENSMUSG00000108305",33.4122829341427,0.147284212416197,0.260904116728337,0.564514712389744,0.57240389035533,0.78055075957545
"ENSMUSG00000097133",203.500698643884,0.0810060374810659,0.232404715874453,0.348555911080677,0.727422732055454,0.871063507676889
"ENSMUSG00000056091",151.731441726049,-0.139535184262441,0.223396935655487,-0.624606527627694,0.532229334396706,0.752499717579689
"ENSMUSG00000101823",6.41374307847501,-0.159293200993219,0.464741109578079,-0.342756854752606,0.731781386727515,0.874057936391624
"ENSMUSG00000037621",35.7627305696532,-0.220031707385414,0.320997585204903,-0.685462188897654,0.493052312664007,0.723575377207036
"ENSMUSG00000056370",10.5779805380687,0.793845998519068,0.419088816435895,1.89421899937646,0.0581959472693552,0.209653764670608
"ENSMUSG00000056305",2694.84692970573,0.088944745604491,0.175751180306451,0.506083347203708,0.612798140430026,0.805096374407741
"ENSMUSG00000108435",7.5888796233146,0.672726239381244,0.476828409333686,1.41083506396212,0.158293252853902,0.388269782626998
"ENSMUSG00000058706",433.962993855417,0.180518837379219,0.196862540276444,0.916979112053138,0.359153585814748,0.614857590581811
"ENSMUSG00000055912",355.270692474325,-0.275015537601526,0.221723370743812,-1.2403543058133,0.214844374227635,0.46408569660981
"ENSMUSG00000055850",1423.24488222692,-0.190175556355688,0.141998421175263,-1.33927937213444,0.180479741466868,0.42013129962439
"ENSMUSG00000073002",14.8303673565736,-0.909861217020057,0.395113623421947,-2.30278371355574,0.0212910153206705,0.109120155016232
"ENSMUSG00000050732",368.527706834747,-0.382160147357091,0.174959535162737,-2.18427733590871,0.0289418751267615,0.13323024340052
"ENSMUSG00000053460",465.884755142905,-0.183466340432642,0.160830742463766,-1.14074173644989,0.253977412805807,0.509081297865048
"ENSMUSG00000053907",14304.9460964116,0.0410482856519331,0.162480995345361,0.25263438080671,0.800550759576743,0.910412839646016
"ENSMUSG00000108591",17.7342499137476,0.204543361581731,0.318485015758758,0.642238571552346,0.520718292357824,0.744556777082809
"ENSMUSG00000052631",5.929323730506,-1.2093063217686,0.552233819494378,-2.18984473438414,0.0285354991787788,0.131936404609536
"ENSMUSG00000056737",823.625549216519,-0.0521532383528924,0.133822090005657,-0.389720698209747,0.696743089382399,0.853603906812481
"ENSMUSG00000056698",109.663665913797,0.509785394372171,0.257268531557056,1.98153031498573,0.04753183319414,0.184420371744905
"ENSMUSG00000056666",787.6478061042,-0.175607694478184,0.206092604818633,-0.852081493330262,0.394168862844788,0.645465379758426
"ENSMUSG00000108368",51.5140195594929,-0.01487315523405,0.237526346924909,-0.0626168651461301,0.950071599326995,0.980447284066271
"ENSMUSG00000056429",2868.55586313031,-0.0101039822932779,0.195607406984949,-0.0516543951428966,0.958804076098238,0.983628346442652
"ENSMUSG00000055799",496.025725339554,0.723692412062104,0.324447890628754,2.23053511200103,0.0257119391358282,0.122837164854677
"ENSMUSG00000102577",40.114826971966,-0.0716176153537465,0.262248111648996,-0.27309106213738,0.784783217073603,0.902739552026292
"ENSMUSG00000102931",18.871849455516,-0.0493344248563223,0.304165694699504,-0.162195887688983,0.871151598071281,0.945325417346571
"ENSMUSG00000102983",11.2090799500059,-1.19391932906435,0.477793495650506,-2.49881871547634,0.0124608036712657,0.0760652592964339
"ENSMUSG00000079524",20.9408190674133,0.195979029765508,0.396644514920514,0.494092373380687,0.621240943797421,0.809469474312178
"ENSMUSG00000104501",110.072499681529,0.290725282974551,0.302775880745671,0.960199611206012,0.336954762498512,0.593583762157765
"ENSMUSG00000055239",3470.14929834116,-0.0581498837442249,0.195767667949826,-0.297035176202479,0.766439653687986,0.892414439986831
"ENSMUSG00000107610",123.241526202386,-0.0720068420602673,0.210370237737011,-0.342286260807885,0.732135474114834,0.874433628601933
"ENSMUSG00000097569",124.718817109662,0.491978294053619,0.22105959295093,2.22554600542863,0.0260446063129845,0.123929007827232
"ENSMUSG00000079523",4059.10208455966,-0.13714832828775,0.202591827384047,-0.676968711219341,0.498425806556469,0.727767523519514
"ENSMUSG00000052861",20.0904434521138,-0.087162932171206,0.341935034632822,-0.254910796914401,0.798791996955666,0.909578773893484
"ENSMUSG00000052738",2406.20861111134,0.0814373799659607,0.131612839878355,0.618764704425724,0.536071377228635,0.755275482732755
"ENSMUSG00000107639",40.8859644038833,-0.649492282961262,0.241175674278815,-2.69302567476356,0.00708068161400933,0.0519594658100718
"ENSMUSG00000107951",171.356060532144,-0.105917748886487,0.199522989593142,-0.530854860898334,0.595519359752642,0.794097644540794
"ENSMUSG00000080824",28.0892663596844,-0.48328562702685,0.269842081358349,-1.79099429041629,0.0732942112373075,0.241690531015193
"ENSMUSG00000107770",21.5246742120198,-0.447449887808787,0.274289756673989,-1.63130367402167,0.102826258537597,0.298123338088941
"ENSMUSG00000072476",34.1455446138406,0.725811230468042,0.248376263142433,2.92222461713993,0.00347540803142981,0.0316610101256337
"ENSMUSG00000063063",22.1660798444494,-0.290377379660263,0.36554098285285,-0.794377082958041,0.426975941466591,0.67148716593117
"ENSMUSG00000108045",131.871211185766,0.0528910514332502,0.180462057117946,0.293086825440995,0.769455786606283,0.894179934924046
"ENSMUSG00000023140",23.5105403967878,0.0269825136939242,0.394231730351041,0.0684432825077215,0.945432768129525,0.978014850379329
"ENSMUSG00000108072",11.736985509522,-2.59738835465941,0.537611262403423,-4.83135033862132,1.35610137316714e-06,8.59123248158325e-05
"ENSMUSG00000096887",22.1506955656073,2.44115244461987,0.576291764724701,4.23596621372167,2.27570996509561e-05,0.000758913232703829
"ENSMUSG00000035125",534.090190977464,-0.158153683677683,0.188748555516907,-0.837906723283595,0.402083092477906,0.652385497518639
"ENSMUSG00000030045",1615.38848719958,0.0324040256120403,0.186526791390023,0.173723170653186,0.862083026861207,0.941727677405147
"ENSMUSG00000035104",33.9736771765895,-0.887610071633293,0.405142369239124,-2.19085965582979,0.0284619500254061,0.131706512151889
"ENSMUSG00000108224",9.03911577545013,-0.433548100629483,0.42009785932991,-1.03201692415436,0.302064189273381,0.559209513927359
"ENSMUSG00000030043",5.44573290043084,-0.132069453432584,0.552982201596279,-0.238831291588305,0.81123640507222,0.916293073621802
"ENSMUSG00000030042",2055.64987369545,-0.115132565380384,0.178347806678656,-0.64555077813672,0.518570323211355,0.743235355615908
"ENSMUSG00000000628",10508.1447051782,0.194911347135665,0.235787984020302,0.826638167952115,0.408442177116393,0.65744254204529
"ENSMUSG00000090293",97.0375539974291,-0.0563284638759897,0.242611886103989,-0.232175202874627,0.816401936801552,0.918811091143402
"ENSMUSG00000100291",4.97500449823372,-0.909271149498306,0.575710153670526,-1.57939050353917,0.11424651423779,0.318372508565094
"ENSMUSG00000000627",64.3961239299876,0.38638851019369,0.311769829277828,1.23933900560136,0.215219979366372,0.464410319351143
"ENSMUSG00000030041",108.189166184916,0.012059618557421,0.390473080009147,0.0308846350102764,0.975361543563991,0.989801991683264
"ENSMUSG00000068335",246.99596946402,-0.232254873618504,0.268241617476933,-0.865842056139839,0.386576782477219,0.638264545644939
"ENSMUSG00000000693",948.607966270358,-1.45136217092757,0.42955672829608,-3.37874388950833,0.000728178107149022,0.0102027997142363
"ENSMUSG00000068329",438.622740876778,0.132587719944625,0.218737637210068,0.606149548087567,0.544415451451532,0.760608571097462
"ENSMUSG00000068328",878.337920378111,-0.216970844182157,0.185391334549302,-1.17033972871292,0.241864279976396,0.495608825790373
"ENSMUSG00000009145",69.297786556872,0.0947226030038786,0.171217314878095,0.553230279725624,0.580105735281166,0.785431864969915
"ENSMUSG00000069678",106.419899206563,0.0859916898981663,0.205785187976938,0.417871134183881,0.676041338429838,0.84178318833584
"ENSMUSG00000107499",7.21223632545177,0.0383190339016478,0.529899639613107,0.0723137572420799,0.942352216664262,0.97680225465128
"ENSMUSG00000079511",15.3208283099558,0.327380282319045,0.330368833238813,0.990953895709624,0.321708093359819,0.580176667551843
"ENSMUSG00000087578",6.97260880812577,0.161649318531319,0.495132145193083,0.326477123532914,0.744063394722127,0.881549918857335
"ENSMUSG00000030036",926.943016906472,0.267441495382791,0.229611956175804,1.16475422202327,0.244118493858873,0.498748835632941
"ENSMUSG00000030035",406.163663392969,0.18003296003688,0.196451298245579,0.916425402349977,0.359443816966077,0.614969201226478
"ENSMUSG00000030034",210.70873931945,0.0400561093225133,0.314087009510919,0.127531888010545,0.89851943624752,0.958471244262062
"ENSMUSG00000034930",88.973859774261,-0.823706341145752,0.327015008571791,-2.5188640262819,0.011773411276617,0.0731413664866544
"ENSMUSG00000030032",84.2639636059893,-0.0126763559110597,0.200758547322027,-0.0631422974521036,0.949653192981503,0.980219754734415
"ENSMUSG00000030030",11.3365858975024,0.325625279027613,0.374605426257482,0.869248697972136,0.384711116571701,0.63683915217322
"ENSMUSG00000031865",2091.65956765525,0.23173385986744,0.195813865806417,1.18343948173994,0.236635017729827,0.489383616313391
"ENSMUSG00000085782",47.6926943040063,-0.251883369561527,0.240187348766271,-1.04869540737817,0.294318328671555,0.552376595843256
"ENSMUSG00000068323",459.800101742502,-1.17662053541172,0.322440783241414,-3.6491058097039,0.000263154705762476,0.00483746659155261
"ENSMUSG00000005667",4870.27795238318,0.171110744693504,0.140939115745932,1.21407562256855,0.224718847904224,0.475230389972491
"ENSMUSG00000108053",139.987578707298,0.568416052832546,0.290629134309446,1.95581235922248,0.0504872624134899,0.191667817988026
"ENSMUSG00000043131",4539.14070612385,-0.244557316305025,0.142623440712472,-1.71470632795944,0.0863990828096755,0.267546739624919
"ENSMUSG00000045160",245.580564687849,-0.0220428992941101,0.149361107757847,-0.147581252074317,0.882673251742724,0.950453290876041
"ENSMUSG00000034832",613.960783429846,0.00931708781077878,0.22775167917839,0.0409089752681079,0.967368462209515,0.986828305778923
"ENSMUSG00000108780",18.6787803531217,-0.155738978085059,0.363065470745102,-0.428955630964969,0.667955514105092,0.83727183889509
"ENSMUSG00000051844",17.810440113618,-0.355054437006362,0.330856569394183,-1.07313703232941,0.283209637631681,0.539813784854732
"ENSMUSG00000014554",266.623729609796,0.161207536931816,0.158519876747316,1.01695472037733,0.309174970114154,0.566878299904341
"ENSMUSG00000059430",584.647976762021,-3.06728299038296,0.78470191324111,-3.90885116835506,9.27360711883634e-05,0.00221424895677615
"ENSMUSG00000006906",67.9298345169054,0.264463587856013,0.368904280934683,0.716889452152597,0.473442310822459,0.708385294192635
"ENSMUSG00000108484",36.9254451862186,-0.277019927935909,0.232945090750601,-1.18920698025139,0.234358228402577,0.486906636908568
"ENSMUSG00000108660",9.941666352335,0.690021517646048,0.379575991262525,1.81787450610597,0.0690833156517123,0.232771952032741
"ENSMUSG00000108609",6.07183486515466,-0.47497198404409,0.533040406644317,-0.891061874716423,0.372895976795746,0.625590411716673
"ENSMUSG00000085794",60.1424797503645,-0.38344033588285,0.242665637516375,-1.58011797552909,0.114079851464679,0.318207173412967
"ENSMUSG00000034777",12.90226222224,-0.585539122396145,0.405969587289601,-1.44232262890778,0.149211379318571,0.375021438755668
"ENSMUSG00000099354",5.77144077451207,0.173745923432033,0.495700645325801,0.35050574388064,0.725959180236743,0.87020642315177
"ENSMUSG00000014747",14.7896430441465,0.580085613885926,0.308159607424453,1.88241936941115,0.0597790980604693,0.213027179805427
"ENSMUSG00000014748",1128.02505117408,-0.0535492522867584,0.183803666637068,-0.291339412681548,0.770791747159084,0.894928092265054
"ENSMUSG00000034744",195.788827124911,-0.206353553761153,0.165204532564809,-1.24907925077783,0.211636088924631,0.460245469981739
"ENSMUSG00000045896",2217.11378949337,0.06999813665644,0.128062643037341,0.546592940737837,0.584658419993541,0.788186601988771
"ENSMUSG00000030016",8924.84763985387,-0.161295471692556,0.163908754404856,-0.984056478729347,0.325087743994275,0.582934690146014
"ENSMUSG00000107534",64.1340412088562,-0.255541496203383,0.280256038466622,-0.911814416565434,0.36186641993127,0.616874829967647
"ENSMUSG00000033788",515.256889242107,-0.567464357099919,0.265266276931344,-2.13922539896313,0.0324174181169608,0.143838875088502
"ENSMUSG00000087001",15.771072958908,-0.486593745449742,0.429289900948347,-1.13348519118387,0.257010556584549,0.512029501359198
"ENSMUSG00000063415",41.023199813061,-0.630679974394448,0.326896828857561,-1.92929364472133,0.0536944182753501,0.199191877192616
"ENSMUSG00000033769",2896.37548403953,0.00997228205601873,0.169824205957931,0.0587212052590962,0.953174169125685,0.98130424214895
"ENSMUSG00000098142",17.5362914257069,0.151673687168358,0.356880901202846,0.424998050209891,0.670838096106213,0.838758774108472
"ENSMUSG00000107629",18.7326360590922,-0.081526233949625,0.323135996624366,-0.25229697341456,0.800811527352416,0.910518506107267
"ENSMUSG00000088849",14.1609318455334,-0.100797436190351,0.324713715120707,-0.310419398678253,0.756242044235975,0.887689084628234
"ENSMUSG00000081669",412.2432434485,0.181217464751399,0.264317933241417,0.685604122766361,0.4929627810288,0.723540035086748
"ENSMUSG00000072952",25.4510491907026,-0.790032712899279,0.32957057492714,-2.39715791700742,0.0165228010299791,0.0920431168487874
"ENSMUSG00000033735",1002.74495657596,-0.237544670474925,0.287525416928952,-0.82616929317808,0.408708064489029,0.657626461503034
"ENSMUSG00000068303",45.8169586479495,-0.0372880929171248,0.37762514222827,-0.0987436712955531,0.921341793599035,0.968519329457265
"ENSMUSG00000033720",186.519473685949,0.140763175304138,0.224959387528949,0.625727056115956,0.531493983662955,0.751894829626034
"ENSMUSG00000051343",1207.07577549926,0.0266138356244346,0.249342236821594,0.106736170990064,0.914998286207473,0.966288523109827
"ENSMUSG00000033706",3498.82128798767,0.271689623385989,0.193448242766873,1.40445640394576,0.160182985007937,0.391212393518777
"ENSMUSG00000030008",372.369268379402,-0.0190442913145266,0.185304985149805,-0.102772687411139,0.918143382744192,0.96718536499532
"ENSMUSG00000030007",21163.5619504113,0.0629365037563931,0.141254460554087,0.445554097969842,0.655919374033978,0.830740649074465
"ENSMUSG00000047013",70.802062374133,0.267793724601804,0.190239827207945,1.4076638342879,0.15923063567301,0.389688724670125
"ENSMUSG00000071341",30.1194988696984,1.38937170767062,0.462905680148051,3.00141425619633,0.00268728708439488,0.026518434879084
"ENSMUSG00000063810",3800.6410575129,-0.316076188416107,0.167093751315626,-1.89160986528495,0.0585429804981442,0.210229868249792
"ENSMUSG00000107370",25.7855252079229,0.066926529275502,0.298132614056115,0.224485769486813,0.822379338684457,0.922094591683941
"ENSMUSG00000107278",42.5656894982278,-0.119667747814591,0.307022575020244,-0.389768562805847,0.69670769212584,0.853603906812481
"ENSMUSG00000090256",19.5586079543268,0.102110794782389,0.291929630981682,0.349778795797527,0.726504713557274,0.870435635458509
"ENSMUSG00000090098",58.2175208547011,-0.393506721063347,0.248055018751674,-1.58636871385894,0.112655693203247,0.315692950155107
"ENSMUSG00000040078",1364.39463611439,0.165355160072638,0.124281538848916,1.33048851506139,0.183357367919763,0.423433507531285
"ENSMUSG00000068299",26.6923256092376,-0.187457148280743,0.284287511192934,-0.659392836126111,0.509643541217953,0.736533021526174
"ENSMUSG00000054226",1007.40902739694,-0.171647368378552,0.180038628285777,-0.953391891578371,0.340391548170213,0.596829008821234
"ENSMUSG00000106965",8.49686149911735,-0.755979853678048,0.497906971176191,-1.51831546341321,0.128934891279651,0.342803083957802
"ENSMUSG00000030002",3201.27787554888,0.564731947992429,0.218427957291289,2.5854380318144,0.00972553533844785,0.063940406283997
"ENSMUSG00000107230",58.6501090701385,1.13452827409037,0.294486215239183,3.85256835593782,0.000116885332019827,0.00263438806417775
"ENSMUSG00000030000",38.416565180187,0.799222229282652,0.2739892665586,2.91698371735929,0.00353434222675985,0.0320394861146618
"ENSMUSG00000029999",134.871228852542,0.845733384058301,0.24911234279031,3.39498787810043,0.000686316391829627,0.00977300017853408
"ENSMUSG00000072940",60.1297527664348,0.715800339586318,0.313905291594752,2.28030669999156,0.0225895047140213,0.113341239158263
"ENSMUSG00000057497",2169.38342435114,0.0252344584791899,0.241540137477047,0.10447314778724,0.916793876612001,0.966728349566165
"ENSMUSG00000057278",1473.45769521495,0.0757795673868249,0.164894064993447,0.459565160151982,0.645828371308225,0.824342760052237
"ENSMUSG00000107509",58.6084250432841,-0.123360750613086,0.210820239486224,-0.585146620237795,0.558449133739089,0.770462052362968
"ENSMUSG00000029998",1649.57001559324,-0.0907206315816367,0.194684578655709,-0.465987764454996,0.64122425865188,0.821786944052462
"ENSMUSG00000071337",836.059388317795,0.0225446207589168,0.267754880373738,0.0841987295523748,0.932898428273528,0.973023291532237
"ENSMUSG00000046679",340.765368792263,0.31600645694372,0.216887177134616,1.45700848302149,0.145114038595237,0.368390744378114
"ENSMUSG00000085589",37.9749135903396,0.601184221976728,0.230695346842116,2.60596596422974,0.00916155648932888,0.0616049660288354
"ENSMUSG00000101655",50.2869263847834,-0.282398864827469,0.344917923824401,-0.818742214658695,0.412933505982637,0.660920791753011
"ENSMUSG00000101210",24.0744272881402,-0.403625305371278,0.326214950082832,-1.23729861328793,0.215976242504429,0.465444870007457
"ENSMUSG00000100174",8.07705744720439,-0.566275008512314,0.489215621585613,-1.15751620252219,0.247061523486389,0.501798596415607
"ENSMUSG00000107689",6.6029735262204,-0.403133087482493,0.452191701888391,-0.891509255475,0.37265602844204,0.625364722596204
"ENSMUSG00000051695",5262.96084211739,0.630777169309436,0.217773570735112,2.89648173182907,0.00377372612989791,0.0335762916426732
"ENSMUSG00000097048",672.838000147114,0.295663346546142,0.208769209448462,1.4162210381849,0.156710798094563,0.385810846161431
"ENSMUSG00000033508",14.5295663698534,0.487787355310645,0.340497288197914,1.43257339255847,0.151979790118305,0.378934015288617
"ENSMUSG00000001156",644.595721490479,0.219347695766104,0.2407865225589,0.910963343940682,0.362314687928712,0.61721070576345
"ENSMUSG00000108291",26.3106069475684,0.175982091768336,0.38302237295323,0.459456429167453,0.645906433853005,0.824345620377366
"ENSMUSG00000001158",1109.24322701782,-0.137458889535696,0.138812412022861,-0.990249269013915,0.322052296171478,0.580324064250315
"ENSMUSG00000001157",806.659510998418,-0.010168518396434,0.174186588712294,-0.058377160214266,0.953448207248786,0.981366782843939
"ENSMUSG00000029994",493.090588254942,0.1781719398495,0.207829725685252,0.857297671264467,0.391280395190804,0.642786125469702
"ENSMUSG00000100164",38.0620901486526,-0.107600296285606,0.244714701232082,-0.439696903144205,0.660156645845083,0.833108643814771
"ENSMUSG00000057230",1432.50060997603,-0.167431663643325,0.241556572955581,-0.693136442509945,0.488223929680492,0.720362434783829
"ENSMUSG00000108216",13.5278285811617,-0.229313632275195,0.427502626647772,-0.536402861599563,0.591680154122238,0.79201107447394
"ENSMUSG00000108152",19.0988339464107,0.000991742789931777,0.343450856563913,0.00288758281127542,0.997696045458625,0.998691496792736
"ENSMUSG00000107576",7.39699242430669,-0.0767781072859383,0.470375362175514,-0.163227314736118,0.870339460558449,0.944995389503753
"ENSMUSG00000107688",8.55014830838607,0.00596204434952621,0.442677503435945,0.0134681439721929,0.989254300724913,0.994652687086304
"ENSMUSG00000029993",2193.53245816125,0.251519025267814,0.177046220290333,1.42064046809559,0.155421307466479,0.38404886980256
"ENSMUSG00000029992",1484.24396658346,-0.0704683504678522,0.216280777383384,-0.325818832909679,0.744561428992086,0.881818990221501
"ENSMUSG00000033420",377.995730539533,-0.979720559521963,0.363942177339897,-2.69196762706338,0.00710318398155466,0.0520366922554791
"ENSMUSG00000049409",10.6832653298358,0.334230380585589,0.395572585280413,0.844928068886929,0.398151001612012,0.648882174595793
"ENSMUSG00000030051",247.680952188168,0.0343774564695868,0.171702358426678,0.20021540056054,0.841312123120762,0.931374476376931
"ENSMUSG00000107593",7.84343975758496,0.183743415049266,0.479800791024258,0.382957715965868,0.701751116194814,0.8564322113303
"ENSMUSG00000089997",21.2464544209707,-0.817292834760266,0.347390489260567,-2.35266324216274,0.0186395062418708,0.100126210643286
"ENSMUSG00000068262",87.9628934266769,0.394331895935966,0.239083743336815,1.64934633544047,0.0990767020949885,0.291146449138782
"ENSMUSG00000030055",16.3810119969119,0.325350589546051,0.419989708036049,0.774663243695783,0.43853867577318,0.681198270389958
"ENSMUSG00000108064",31.6678788525187,0.195731438298048,0.320028357651654,0.611606545539627,0.540798106384319,0.758403832451223
"ENSMUSG00000108120",12.0307417334626,-0.307197554275798,0.39913061351882,-0.76966673031537,0.441497610130368,0.683387857741699
"ENSMUSG00000030056",969.170172390272,0.256819879732996,0.173109948810441,1.48356510701889,0.137924332010444,0.357503749208783
"ENSMUSG00000108042",32.6763144067909,0.242866867116121,0.267720079898586,0.907167169560538,0.364318402092401,0.618656478535924
"ENSMUSG00000030057",20313.6722092427,0.0774702474428264,0.133143836630157,0.58185380114906,0.560665161209516,0.772018852484424
"ENSMUSG00000107798",14.7368704462944,0.541092875040412,0.345332610958645,1.56687453738683,0.117144020423206,0.323149604156714
"ENSMUSG00000030058",4753.89899288578,-0.0665447767105936,0.142677599108832,-0.466399610914634,0.640929489954028,0.821647302306695
"ENSMUSG00000030060",4118.50603975329,0.622695150853398,0.227020964776923,2.74289712170537,0.00608997619820083,0.0470711468887076
"ENSMUSG00000068689",9.76866881977694,0.561198688161605,0.37935384087042,1.47935417465115,0.13904568085315,0.358853741527156
"ENSMUSG00000044927",104.050414626407,0.890779275454295,0.458941523318196,1.94094286569205,0.0522652078465845,0.195861651777624
"ENSMUSG00000084950",43.5538955260597,0.0578717551330062,0.262774380313451,0.22023362804233,0.825689208105423,0.92384850437366
"ENSMUSG00000108049",47.4928440764841,-0.0480162437503382,0.300036390445271,-0.160034733383772,0.87285371353125,0.9461121485526
"ENSMUSG00000108227",6.76677006573431,-0.0205171360242755,0.464619245643932,-0.0441590317590914,0.964777638096802,0.986252140324966
"ENSMUSG00000079477",2937.57213342274,0.285704567195496,0.203543055755886,1.40365666681426,0.160421112064903,0.391480586417169
"ENSMUSG00000108268",117.548138487224,0.293489095577221,0.225655119121716,1.30060907423472,0.193392299418903,0.43704329725773
"ENSMUSG00000030062",8020.5272511575,-0.0622300028007162,0.164184359005666,-0.379025159141794,0.704669181017079,0.858182679962666
"ENSMUSG00000015053",158.192074894444,0.51578425376925,0.27100734925674,1.90321131579579,0.0570129772032964,0.206988000979455
"ENSMUSG00000033216",865.37193503166,0.295925247836999,0.204850515916776,1.44459117670577,0.14857275259038,0.374029350930651
"ENSMUSG00000107561",9.43647071779447,-0.0283838542852685,0.447571292123292,-0.0634175041714911,0.949434048993458,0.98010957247387
"ENSMUSG00000030079",2692.81117858631,0.0416369162205332,0.181861699729095,0.228948240792626,0.818909145458666,0.92023106350197
"ENSMUSG00000030082",6627.40218324985,-0.0111894606818735,0.138256240549016,-0.0809327711894961,0.935495417801168,0.974088899292824
"ENSMUSG00000107698",10.8637308999765,0.378372951371275,0.384461300547583,0.984163947924961,0.32503490885714,0.582934690146014
"ENSMUSG00000033182",5.72092525027456,-1.62478416946537,0.569248119146791,-2.85426357121856,0.00431367264770875,0.0369385368864603
"ENSMUSG00000033174",71.421543823138,-0.939053368661115,0.290544049507758,-3.23205162952767,0.00122904847553031,0.0149968332196331
"ENSMUSG00000030083",644.592428903353,0.269637884175055,0.225656821665788,1.19490242831837,0.232125154030015,0.484360811212121
"ENSMUSG00000033152",39.5585804937616,-0.321583885499806,0.259146105989814,-1.24093659162467,0.21462917386739,0.46387595642307
"ENSMUSG00000085828",9.31833974669496,-0.224920002140116,0.417079906350009,-0.539273167361281,0.589698380723551,0.790727995878228
"ENSMUSG00000107432",31.4107116874575,0.259722892121589,0.252201403048992,1.0298233434932,0.303092940548549,0.560550808492548
"ENSMUSG00000002870",15767.0717478914,0.189926388133721,0.213842427544005,0.888160456814109,0.374454446078285,0.627258716780883
"ENSMUSG00000002871",269.857747108608,0.415058593529123,0.22772127635598,1.82266057950726,0.0683548142886834,0.231301644310191
"ENSMUSG00000055403",46.4858593856414,-1.55603488071074,0.345062800563554,-4.50942517758921,6.50035153621216e-06,0.000284821437830835
"ENSMUSG00000107622",21.1315883460941,-1.05135985213422,0.382816442838175,-2.74638112286795,0.00602567188763264,0.0467301316855692
